modelo,marca,combustivel,cambio,direcao,cor,ano,quilometragem,potenciamotor,blindado,valor
1785,40,4,2,2,0,2016,55500,1.6,0,48500
1273,19,2,2,1,0,2015,313000,1.5,0,31000
920,41,4,2,2,1,2016,48000,1.8,0,59000
2417,45,6,0,1,0,2017,52000,2.0,0,118999
1108,45,4,2,2,0,2017,60000,1.0,0,38000
84,19,4,0,1,9,2017,57200,2.0,0,88000
2283,37,4,0,2,9,2017,85000,1.8,0,55000
457,45,4,2,1,9,2017,45000,1.6,0,47500
1842,27,4,2,2,0,2015,64000,1.4,0,36500
1001,27,4,2,2,5,2015,81,1.0,0,28500
1114,27,4,2,2,5,2017,60000,1.0,0,41500
1860,34,5,0,2,3,2017,125000,3.0,0,135000
2290,37,4,0,1,2,2018,39000,1.8,0,89990
26,30,4,0,1,5,2018,40000,2.0,0,103000
1104,45,4,2,2,9,2018,66900,1.6,0,47500
2094,30,4,0,1,0,2018,46140,2.0,0,113000
1371,19,4,0,2,5,2019,15311,1.3,0,65000
108,25,4,0,1,7,2016,30000,1.6,0,112000
2603,45,4,2,2,0,2016,100000,1.6,0,45000
2504,9,4,2,1,0,2018,44128,1.0,0,43000
218,30,4,0,1,1,2018,107000,1.8,0,85000
531,13,4,0,1,0,2017,35000,2.0,0,68990
2040,37,4,2,1,9,2016,56000,1.5,0,49300
1205,49,4,2,1,0,2015,75,1.0,0,38000
1844,45,4,2,2,5,2019,38000,1.6,0,50000
2074,40,4,2,2,2,2016,35800,1.6,0,46000
2235,45,4,2,2,0,2017,59000,1.6,0,39500
84,19,4,0,2,0,2017,60000,2.0,0,83000
1842,27,4,2,2,7,2015,47000,1.4,0,35000
1714,41,4,2,1,2,2018,51700,1.3,0,51500
995,41,5,0,1,2,2019,66,2.0,0,125000
1817,13,4,0,1,9,2015,89000,2.0,0,48000
229,9,4,2,2,9,2015,97571,1.5,0,45000
1543,41,4,2,2,0,2015,43000,1.8,0,47000
26,30,4,0,1,5,2018,63000,2.0,0,108900
2504,9,4,2,1,0,2018,34125,1.0,0,41500
2240,41,4,0,1,2,2019,24278,1.8,0,105000
1817,13,4,0,1,7,2015,87452,2.0,0,53000
1425,45,4,2,2,0,2018,25000,1.6,0,42000
305,37,4,0,1,6,2019,25000,2.0,0,110000
928,45,4,2,1,0,2017,60000,1.0,0,41000
26,30,4,0,2,5,2017,66687,2.0,0,102000
2596,40,4,2,2,0,2015,74000,1.6,0,36000
1901,40,4,2,3,9,2016,69400,2.0,0,42000
1187,27,4,0,1,0,2017,39800,1.4,0,78000
424,27,4,2,2,9,2018,73000,1.4,0,43000
2438,45,6,0,1,9,2016,77000,1.4,0,83000
1549,27,4,2,1,5,2018,65125,1.0,0,48500
1796,26,4,2,2,0,2018,95000,1.0,0,30000
745,49,4,0,1,0,2019,53342,2.0,0,99900
2096,41,6,2,2,9,2019,47000,1.4,0,54000
1339,26,4,0,2,0,2019,15200,1.5,0,69990
1740,9,5,0,0,0,2019,65000,3.0,0,180000
1256,19,5,0,1,0,2018,91000,2.0,0,190000
1479,40,4,2,2,5,2017,39000,1.0,0,41900
26,30,4,0,1,2,2018,33573,2.0,0,105000
2042,9,4,2,1,0,2015,90000,1.0,0,35500
2544,41,6,2,2,0,2019,40000,1.4,0,65000
2225,49,4,2,1,9,2018,13000,1.0,0,59500
26,30,4,0,1,0,2017,58800,2.0,0,101900
2370,49,4,0,2,0,2017,71000,1.6,0,55000
1469,13,4,2,1,0,2019,80000,1.6,0,73000
830,30,5,0,1,7,2018,42000,2.0,0,155000
415,49,6,0,1,5,2017,61000,1.6,0,95000
61,45,4,2,2,0,2016,92000,1.6,0,50000
1892,9,4,2,2,9,2015,74600,1.6,0,39000
2240,41,4,0,1,0,2019,36000,1.8,0,98000
1478,45,4,2,2,0,2018,53590,1.0,0,39000
2012,40,4,0,2,0,2015,63429,2.0,0,54000
1490,45,5,0,2,0,2016,85000,2.0,0,119000
2504,9,4,2,1,0,2018,80000,1.0,0,42500
845,27,4,2,2,0,2016,43287,1.0,0,38000
2339,27,4,2,2,8,2015,155141,4.0,0,15000
995,41,5,0,2,5,2019,38000,2.0,0,132000
1400,41,4,2,2,0,2016,22222,1.4,0,41000
84,19,4,0,1,0,2015,94000,2.0,0,75000
1114,27,4,2,2,2,2018,22000,1.4,0,53000
995,41,5,0,1,0,2019,64000,2.0,0,128900
2456,45,4,2,1,9,2015,145000,1.0,0,32800
1224,40,4,2,1,9,2019,32857,1.6,0,42990
203,21,4,0,1,2,2018,40000,2.0,0,127990
2042,9,4,2,1,9,2017,80200,1.0,0,35800
2101,9,4,2,1,0,2015,62000,1.5,0,39000
757,45,4,2,2,0,2015,83000,1.6,0,45000
2094,30,4,0,2,0,2017,36600,2.0,0,107900
273,41,4,2,2,0,2019,49853,1.0,0,40000
526,45,4,2,2,0,2015,110000,1.6,0,37000
1400,41,4,2,2,0,2015,117000,1.4,0,37000
2377,45,6,2,2,9,2015,125000,1.6,0,37000
1956,27,4,2,1,2,2017,58000,1.4,0,43000
1842,27,4,2,1,9,2019,46000,1.4,0,42000
84,19,4,0,1,5,2019,30000,2.0,0,105000
1729,9,4,2,1,0,2015,80000,1.6,0,47500
2094,30,4,0,1,0,2017,36000,2.0,0,110000
1108,45,4,2,2,0,2016,92563,1.0,0,39000
84,19,4,0,1,0,2019,50000,2.0,0,103000
950,40,4,2,1,0,2019,35000,1.0,0,39990
84,19,4,0,1,9,2015,71500,2.0,0,73500
1525,30,4,0,1,0,2019,12000,1.8,0,94000
2225,49,4,2,1,0,2019,25000,1.0,0,51500
19,40,4,0,1,0,2019,25000,1.6,0,64999
301,41,4,2,2,0,2018,55000,1.8,0,68000
331,41,4,2,2,5,2015,114000,1.6,0,39500
928,45,4,2,1,2,2016,59000,1.0,0,40000
1578,45,4,2,2,0,2015,30000,1.6,0,33000
903,9,5,0,1,0,2018,47000,2.0,0,145000
1186,45,4,2,1,0,2018,8600,1.6,0,54500
84,19,4,0,1,5,2019,67000,2.0,0,97000
1583,9,4,0,1,0,2015,83000,1.6,0,41500
845,27,4,2,2,0,2015,61000,1.0,0,37900
1768,21,6,0,1,0,2018,54000,3.0,0,153990
853,39,4,0,1,0,2018,53000,1.6,0,69990
258,49,4,0,2,0,2016,32000,1.6,0,51000
545,45,4,2,2,9,2015,75000,1.0,0,30900
400,49,4,0,2,0,2019,32000,1.6,0,68500
2042,9,4,2,1,0,2018,38500,1.0,0,43700
2209,9,4,0,1,7,2019,45000,1.5,0,71000
1244,19,4,0,2,9,2017,22000,1.8,0,78000
831,45,4,0,1,0,2016,65236,1.0,0,36999
928,45,4,2,2,0,2016,105000,1.0,0,39000
1209,27,4,0,1,7,2018,72000,1.4,0,48000
2214,41,4,2,2,9,2015,68000,1.8,0,62000
1956,27,4,2,2,9,2019,25115,1.4,0,53000
1842,27,4,2,2,0,2015,90000,1.4,0,44990
454,9,4,0,2,9,2016,62000,2.0,0,47000
483,45,4,2,3,0,2019,67000,1.6,0,54900
2504,9,4,2,2,0,2019,25400,1.0,0,46500
2168,19,4,0,2,0,2018,10000,2.0,0,208000
84,19,4,0,1,9,2015,140000,2.0,0,75000
2303,25,6,0,1,0,2018,66000,1.6,0,145000
2042,9,4,2,1,0,2018,37000,1.0,0,39900
1973,49,4,2,2,0,2015,90000,1.0,0,36000
957,44,4,0,1,0,2019,21000,1.6,0,79000
1425,45,4,2,2,9,2018,35000,1.6,0,41000
591,39,4,0,1,0,2017,49000,1.6,0,51990
1256,19,5,0,2,0,2019,26000,2.0,0,198000
1852,27,4,2,1,0,2018,70000,1.0,0,44000
1221,37,4,2,2,2,2015,74000,1.5,0,42800
2468,49,6,0,2,0,2018,42905,1.6,0,62000
526,45,4,2,2,0,2019,70000,1.6,0,49000
192,45,4,0,1,0,2019,13100,1.0,0,85900
2267,41,4,0,1,5,2019,52424,1.8,0,88990
1425,45,4,2,2,7,2017,36769,1.6,0,44000
381,19,5,2,2,0,2015,111000,3.0,0,127000
809,19,4,0,2,0,2015,98500,2.0,0,110000
77,26,6,2,2,7,2015,12096,1.2,0,16000
1739,27,4,0,2,0,2015,90000,1.8,0,45000
1919,27,4,2,2,5,2017,80000,1.8,0,62900
2019,27,4,0,1,7,2015,82042,1.8,0,58000
435,27,4,2,2,7,2016,91000,1.4,0,44900
1424,13,4,2,1,9,2015,78000,2.0,0,39000
84,19,4,0,2,9,2019,24000,2.0,0,99000
2504,9,4,2,1,9,2015,75000,1.0,0,37900
502,9,4,0,1,5,2018,47000,2.0,0,63499
385,25,5,2,2,9,2018,187000,2.0,0,150000
64,40,4,2,2,0,2019,62000,1.0,0,38500
1108,45,4,2,2,2,2015,84000,1.0,0,26000
1386,41,4,2,2,2,2015,51000,1.0,0,33500
84,19,4,0,1,0,2019,38500,2.0,0,105000
950,40,4,2,0,0,2015,85000,1.0,0,28000
1712,37,4,0,1,7,2019,49000,2.0,0,105000
486,27,4,0,2,9,2019,28000,1.0,0,54000
2333,45,4,2,2,0,2019,41256,1.0,0,48500
1092,37,4,0,1,5,2019,9000,1.5,0,84800
111,13,4,0,1,0,2017,85000,1.6,0,58000
1909,9,4,2,1,0,2015,50000,1.0,0,35000
2000,40,4,1,2,7,2015,55000,1.6,0,33500
2075,9,4,0,2,0,2016,80000,1.6,0,46000
84,19,4,0,2,0,2015,68500,2.0,0,73000
2042,9,4,2,1,9,2015,1,1.0,0,35990
1108,45,4,2,2,9,2015,133000,1.0,0,29000
1852,27,4,2,2,0,2019,42000,1.0,0,49500
1525,30,4,0,1,0,2016,50000,1.8,0,67500
752,19,4,0,1,9,2017,58000,2.0,0,124000
13,40,4,2,2,0,2019,41500,1.0,0,38500
848,19,5,0,2,2,2017,107000,2.0,0,185000
84,19,4,0,1,0,2017,100,2.0,0,78000
1852,27,4,2,2,0,2018,44000,1.0,0,48000
995,41,5,0,1,7,2017,80000,2.0,0,110000
1100,45,5,0,2,0,2019,51000,3.0,0,215000
2620,45,4,2,2,0,2019,38000,1.6,0,84000
305,37,4,0,1,6,2018,81000,2.0,0,100000
1525,30,4,0,2,0,2016,84500,1.8,0,68000
318,29,4,0,1,7,2016,53000,1.4,0,69900
713,41,4,0,1,6,2018,49000,2.0,0,64800
2019,27,4,0,2,9,2015,53000,1.8,0,59900
1037,19,4,0,1,7,2019,40000,1.8,0,90800
1610,29,6,0,1,0,2016,77000,1.4,0,89800
2234,41,4,2,2,7,2015,89473,1.0,0,27200
1244,19,4,0,2,0,2017,45000,1.8,0,78000
84,19,4,0,1,0,2019,44000,2.0,0,105000
2333,45,4,2,2,0,2019,34000,1.0,0,43900
2042,9,4,2,1,0,2015,73025,1.0,0,28500
1363,41,4,2,1,0,2018,43,1.0,0,51400
2197,37,6,0,1,0,2017,75000,1.5,0,113500
1740,9,5,0,1,9,2019,34000,3.0,0,168500
365,40,4,2,2,9,2015,100000,1.0,0,36000
126,19,4,0,1,5,2019,45000,1.5,0,79990
2105,40,5,2,2,9,2017,19976,2.0,0,120000
1244,19,4,0,2,0,2016,80000,1.8,0,73000
1491,30,5,0,1,7,2017,71000,2.0,0,133500
1755,9,4,0,1,0,2019,28000,1.5,0,67000
13,40,4,2,1,7,2019,54900,1.0,0,41500
591,39,4,0,1,9,2019,43000,1.6,0,59900
1911,19,4,0,1,0,2015,43320,2.0,0,76500
84,19,4,0,1,0,2019,50000,2.0,0,103500
84,19,4,0,2,7,2018,52350,2.0,0,92990
84,19,4,0,2,0,2018,56850,2.0,0,93499
2305,41,4,2,2,5,2015,46000,1.4,0,36500
457,45,4,2,1,2,2017,60000,1.6,0,47000
829,41,4,0,1,0,2018,77000,1.8,0,89800
2395,34,4,0,2,0,2015,73400,2.0,0,62999
1834,45,4,2,1,6,2017,59000,1.6,0,47000
1205,49,4,2,2,5,2019,34200,1.0,0,51900
620,21,4,0,1,7,2018,70000,2.0,0,149900
2240,41,4,0,1,0,2018,38000,1.8,0,85990
852,21,4,0,1,0,2018,32300,1.6,0,72000
1425,45,4,2,2,0,2019,44000,1.6,0,47900
1047,45,4,2,2,2,2015,78013,1.0,0,34000
2329,41,4,2,2,0,2016,68000,1.4,0,36000
1622,45,4,2,2,0,2019,9300,1.0,0,58900
2042,9,4,2,2,9,2015,60000,1.0,0,33000
1205,49,4,2,2,0,2018,93596,1.0,0,42000
203,21,4,0,1,5,2019,17000,2.0,0,160000
1926,41,4,2,2,7,2017,40,1.0,0,38990
1973,49,4,2,2,7,2017,90000,1.0,0,39800
2365,49,4,0,1,0,2019,30000,1.6,0,84000
413,45,6,2,2,0,2015,81000,1.0,0,35900
1092,37,4,0,1,5,2015,65000,1.5,0,56997
2591,27,4,2,1,0,2017,53000,1.4,0,56500
2038,49,4,2,2,0,2016,88100,1.6,0,46000
411,45,4,2,2,9,2017,94000,1.0,0,38500
2140,49,4,0,2,0,2017,79000,1.6,0,59000
1830,41,4,1,2,9,2017,137,1.6,0,36000
1844,45,4,2,1,9,2018,92000,1.6,0,42000
117,40,4,2,2,0,2015,112000,1.6,0,34000
1248,44,4,2,1,0,2016,50000,1.5,0,37000
1973,49,4,2,2,0,2015,75000,1.0,0,39900
591,39,4,0,1,0,2018,58000,1.6,0,59800
1919,27,2,2,1,0,2018,130000,1.8,0,60000
2205,41,4,2,1,7,2018,45000,1.0,0,36500
1938,9,4,0,1,7,2016,85950,2.0,0,58000
1576,9,4,2,1,2,2015,97000,1.0,0,37000
1852,27,4,2,1,0,2018,40000,1.0,0,44900
2042,9,4,2,2,0,2017,28200,1.0,0,43000
1209,27,4,0,2,0,2015,80000,1.4,0,47500
2234,41,4,2,2,0,2015,110000,1.0,0,27000
11,41,4,2,2,9,2017,60,1.4,0,63500
84,19,4,0,1,5,2015,84000,2.0,0,73000
1764,41,4,2,2,0,2015,82000,1.4,0,52000
1568,37,6,0,1,0,2017,44000,1.5,0,65000
2240,41,4,0,2,0,2018,62000,1.8,0,85000
167,40,4,2,2,0,2016,130,1.6,0,31900
2209,9,4,0,1,0,2019,9200,1.5,0,77990
887,45,4,2,2,9,2018,55000,1.6,0,42800
2140,49,4,0,1,0,2016,80000,1.6,0,53990
1354,37,4,0,2,5,2017,12000,1.5,0,58000
1973,49,4,2,2,0,2015,79000,1.0,0,36500
1956,27,4,2,1,9,2019,91000,1.4,0,55000
2042,9,4,2,1,7,2018,44000,1.0,0,41990
2156,45,4,2,2,0,2016,71000,1.6,0,60900
2504,9,4,2,1,0,2018,60000,1.0,0,42000
1526,37,4,0,1,9,2016,71000,1.8,0,72000
454,9,4,0,2,7,2017,75000,2.0,0,59000
1013,9,4,2,1,0,2016,77000,1.6,0,39000
1332,45,4,2,2,0,2016,62000,1.0,0,37500
1331,41,4,2,1,0,2015,85000,1.8,0,36500
2436,9,4,2,1,0,2017,88654,1.0,0,39000
84,19,4,0,1,0,2018,111000,2.0,0,89000
2585,27,5,0,2,0,2018,82000,2.0,0,186000
2277,41,4,2,2,0,2015,97852,1.0,0,21000
673,40,4,2,2,9,2016,59000,1.6,0,39800
1699,45,4,2,2,8,2017,73000,1.6,0,42000
2140,49,4,0,2,8,2016,102000,1.6,0,53000
1728,21,4,2,2,0,2016,38349,1.0,0,33000
1261,45,4,2,2,2,2015,65,1.6,0,38000
1354,37,4,0,1,0,2019,33000,1.5,0,75000
1590,40,4,2,2,7,2015,75000,1.6,0,35000
273,41,4,2,2,2,2018,56,1.0,0,37000
712,45,4,2,1,7,2015,114000,1.6,0,55000
1714,41,4,0,2,7,2018,49000,1.3,0,49900
181,41,4,2,2,0,2016,102000,1.4,0,46000
2382,27,4,0,2,0,2016,26000,1.8,0,65000
1926,41,4,2,2,0,2016,49000,1.0,0,36500
526,45,4,2,1,5,2015,145,1.6,0,37000
946,37,4,0,1,7,2018,50050,1.8,0,89500
26,30,4,0,1,5,2018,31000,2.0,0,110000
1525,30,4,0,1,0,2016,57000,1.8,0,66000
546,13,4,0,1,9,2018,57000,1.6,0,79500
2001,44,4,0,2,0,2018,39000,1.6,0,59900
1396,40,4,2,2,7,2015,71000,1.6,0,41000
1261,45,4,2,2,9,2017,98052,1.6,0,46500
1525,30,4,0,1,1,2016,51183,1.8,0,65990
1852,27,4,2,2,5,2018,24170,1.0,0,48000
1108,45,4,2,2,9,2017,90125,1.0,0,42500
1145,29,4,0,1,7,2015,1,2.0,0,86000
2091,48,6,0,1,7,2018,37844,2.0,0,206990
11,41,4,2,2,0,2019,34000,1.4,0,68500
600,9,5,0,1,0,2018,90000,2.0,0,134990
1657,40,4,0,2,0,2018,124000,2.0,0,72490
2235,45,4,2,1,2,2016,46000,1.6,0,42900
600,9,5,0,1,0,2017,78000,2.0,0,128000
166,19,4,0,2,9,2015,160,2.0,0,92000
1425,45,4,2,2,0,2017,68215,1.6,0,37500
2561,45,4,2,2,0,2018,60,1.6,0,41500
84,19,4,0,1,0,2018,70000,2.0,0,93000
1973,49,6,2,2,5,2015,88000,1.0,0,37800
1445,27,4,0,1,0,2017,90000,1.8,1,50000
1060,9,4,0,1,0,2015,98000,2.0,0,55000
84,19,4,0,1,0,2018,44535,2.0,0,93500
1425,45,4,2,2,0,2017,88457,1.6,0,40000
1455,19,4,2,2,7,2019,50000,1.5,0,45000
1445,27,4,0,1,9,2016,60,1.8,0,53990
725,13,4,2,1,0,2016,181000,1.6,0,41500
1092,37,4,0,1,9,2015,87000,1.5,0,48990
483,45,4,2,2,0,2017,65000,1.6,0,45500
1668,9,4,2,1,0,2015,90124,1.6,0,51500
1755,9,4,0,1,6,2019,18832,1.5,0,73900
2130,41,4,2,2,0,2016,74820,1.6,0,41500
1950,45,6,0,2,0,2015,99633,1.4,0,63900
1114,27,4,2,2,0,2016,80000,1.0,0,38000
1213,45,4,2,2,9,2015,122000,1.6,0,41500
745,49,4,0,2,0,2017,57243,2.0,0,82000
1084,19,4,0,2,0,2017,76000,2.0,0,120000
1114,27,4,2,2,2,2018,20000,1.0,0,46500
1114,27,4,2,2,0,2015,69000,1.0,0,34000
329,45,4,2,2,9,2019,38000,1.6,0,66000
296,37,4,0,1,9,2018,96326,1.5,0,68700
776,40,4,0,2,2,2019,40000,1.6,0,66900
2348,27,4,0,2,9,2017,120000,1.8,0,56800
2042,9,4,2,1,2,2017,70000,1.0,0,40900
424,27,4,2,2,5,2015,110000,1.4,0,33000
556,27,4,0,2,7,2018,36000,1.4,0,80000
2057,45,4,2,2,7,2015,68000,1.6,0,32500
1153,41,4,2,2,0,2015,121000,1.0,0,34000
2224,27,4,0,1,7,2019,50000,1.4,0,69000
38,27,4,0,1,7,2018,11000,1.4,0,87000
1844,45,4,2,2,5,2019,23000,1.6,0,55000
2352,19,4,2,1,9,2015,51000,1.5,0,39800
84,19,4,0,1,7,2019,24000,2.0,0,105900
2637,49,6,2,2,0,2015,63000,1.6,0,40000
1743,30,5,0,1,2,2018,35000,2.0,0,115000
1114,27,4,2,2,0,2015,110000,1.0,0,39500
1114,27,4,2,2,0,2019,19580,1.0,0,55000
2165,27,4,2,2,5,2015,140000,1.0,0,36000
2095,47,5,0,2,5,2015,170000,3.0,0,160000
2096,41,4,2,2,0,2018,68000,1.4,0,45800
483,45,4,2,2,5,2017,87000,1.6,0,40000
523,49,4,0,2,9,2016,91000,2.0,0,48000
106,30,4,0,1,0,2016,60000,1.8,0,62000
2591,27,4,2,2,0,2016,55000,1.4,0,49000
2048,49,4,0,2,0,2017,71000,1.6,0,55000
1699,45,4,2,2,9,2018,58000,1.6,0,43000
84,19,4,0,1,9,2016,80500,2.0,0,78000
1926,41,4,2,2,0,2015,116000,1.0,0,32000
1591,19,2,2,1,9,2015,140,1.5,0,35000
84,19,4,0,2,0,2016,78000,2.0,0,70000
2360,41,4,2,2,5,2019,40000,1.4,0,67900
1815,21,4,0,1,7,2019,25000,2.0,0,158000
1842,27,4,2,1,2,2018,7000,1.4,0,59500
822,40,6,2,2,5,2017,200000,1.0,0,33000
2042,9,4,2,1,0,2018,49300,1.0,0,43500
2054,9,6,0,1,7,2015,77363,2.0,0,68500
995,41,5,0,1,0,2019,26000,2.0,0,130000
1852,27,4,2,2,5,2017,70000,1.0,0,39500
803,9,4,2,1,0,2018,30000,1.0,0,41000
2348,27,4,0,2,9,2015,166000,1.8,0,50000
1885,26,4,0,1,8,2019,19000,1.5,0,66990
1334,49,6,0,1,0,2015,94000,3.0,0,108000
2226,45,4,2,2,5,2015,92650,1.6,0,35000
1108,45,4,2,2,0,2018,160000,1.0,0,42000
930,27,4,2,2,9,2016,112000,1.8,0,45500
952,49,6,0,1,0,2018,16000,1.6,0,119800
2394,45,4,2,2,0,2019,38000,1.6,0,64800
2559,45,4,0,1,0,2015,43000,1.4,0,67000
397,49,4,2,1,7,2017,61048,1.0,0,39000
2192,37,4,0,2,9,2015,85100,1.5,0,54500
1796,26,4,2,2,2,2018,90000,1.0,0,23500
618,45,6,0,1,7,2019,19200,2.0,0,150000
735,41,4,2,2,0,2015,100000,1.8,0,34000
2402,9,4,2,2,7,2015,72000,1.6,0,25000
2127,44,5,2,2,0,2015,225000,2.0,0,69000
2042,9,4,2,1,0,2018,37000,1.0,0,39800
2399,19,4,0,2,9,2016,46000,2.0,0,75000
1468,27,4,0,1,0,2018,37000,1.4,0,65500
337,40,4,2,2,9,2018,80000,1.0,0,39900
1319,9,5,0,2,0,2015,101000,3.0,0,130000
1580,45,5,2,2,0,2017,88000,2.0,0,105000
1469,13,4,2,1,9,2018,33087,1.6,0,62900
373,45,4,2,2,9,2015,80000,1.0,0,28000
1852,27,4,2,1,0,2019,58700,1.0,0,46500
712,45,4,2,1,0,2015,110000,1.6,0,62000
435,27,4,2,2,9,2016,39000,1.4,0,47500
309,45,4,2,2,9,2018,42000,1.6,0,45999
1790,37,4,0,2,0,2016,60000,2.0,0,67000
2135,40,6,0,2,9,2017,70000,2.0,0,72000
2433,40,4,2,1,0,2019,3800,1.0,0,43000
1550,19,5,0,2,5,2016,55000,2.0,0,235000
1204,49,4,2,1,9,2017,99000,1.0,0,42000
2097,40,4,2,2,0,2016,70704,1.6,0,55000
1290,27,4,0,1,9,2017,66902,1.8,0,49500
1315,19,4,2,1,0,2016,98000,1.5,0,37000
2042,9,4,2,1,0,2018,14668,1.0,0,38500
240,27,4,2,2,9,2016,111500,1.0,0,29500
106,30,4,0,1,0,2017,48000,1.8,0,63990
2305,41,4,2,2,0,2015,150000,1.4,0,30000
995,41,5,0,1,1,2017,70000,2.0,0,111000
695,19,4,2,1,0,2019,13300,1.3,0,59500
403,9,6,2,1,0,2015,42000,1.5,0,40000
964,40,4,2,2,7,2016,26000,1.0,0,34950
229,9,4,2,1,9,2017,79700,1.5,0,40990
2074,40,4,2,2,2,2015,75710,1.6,0,43000
1499,45,5,0,2,5,2018,38000,3.0,0,182000
1852,27,4,2,1,2,2019,48039,1.0,0,39000
2229,41,4,2,2,9,2015,59000,1.4,0,42990
1860,34,5,0,2,3,2017,125000,3.0,0,135000
2398,40,4,2,2,0,2015,123000,1.6,0,35000
1416,37,4,0,2,0,2016,43000,1.5,0,61000
2591,27,4,2,1,9,2018,73000,1.4,0,55000
1445,27,4,0,1,9,2016,60,1.8,0,55000
488,45,4,2,2,0,2016,100000,1.6,0,38000
2635,9,4,0,2,0,2015,72000,1.6,0,45500
848,19,5,0,2,5,2017,56050,2.0,0,182000
2474,40,4,2,1,0,2019,21000,1.0,0,42000
26,30,4,0,1,0,2018,29000,2.0,0,110000
2637,49,4,2,2,5,2017,66124,1.6,0,49000
84,19,4,0,1,8,2018,32000,2.0,0,96500
946,37,4,0,1,0,2016,115000,1.8,0,75990
1186,45,4,2,1,2,2019,19000,1.6,0,57000
1123,40,4,2,2,9,2015,80356,1.6,0,43000
1209,27,4,0,1,6,2019,34800,1.4,0,58200
1909,9,4,2,1,2,2015,125000,1.0,0,34500
2240,41,4,0,2,2,2019,53000,1.8,0,94000
400,49,4,0,2,9,2015,107000,1.6,0,46000
1485,9,4,2,2,0,2018,50000,1.6,0,44000
1798,9,4,2,1,0,2015,80000,1.0,0,36000
2305,41,4,2,2,0,2015,82000,1.4,0,35500
107,30,4,0,2,0,2017,81308,2.0,0,90000
1498,45,4,2,2,0,2018,54000,1.6,0,48000
689,27,4,1,1,9,2017,52000,1.4,0,40000
275,19,5,2,2,0,2019,80200,2.0,0,139990
1478,45,4,2,2,5,2015,96000,1.0,0,34000
1875,37,4,0,2,2,2018,50213,1.5,0,77000
1151,13,4,0,1,0,2018,38,1.6,0,55000
1956,27,4,0,2,9,2015,97000,1.4,0,45000
1092,37,4,0,1,9,2016,54000,1.5,0,58000
