modelo,marca,combustivel,cambio,direcao,cor,ano,quilometragem,potenciamotor,blindado,valor
3791,73,4,2,2,7,2008,151000,1.6,0,23900
3152,73,6,0,2,2,2014,98000,1.4,1,74900
749,73,4,2,0,8,2009,140,1.4,0,45
2747,73,4,2,1,0,2016,45000,1.6,0,45900
3278,42,4,2,2,0,2021,1000,1,0,68900
1740,36,5,2,2,0,2020,5783,2,0,147900
2077,60,4,2,2,9,2012,150000,1.4,0,24990
1453,22,5,0,1,7,2013,101400,3,0,145000
2345,68,6,0,2,5,2010,118000,2,0,45990
3115,60,4,2,1,7,2016,83900,1,0,38990
711,16,6,0,2,5,2008,145000,2,0,34800
4606,71,5,0,1,7,2020,50000,2,0,149999
1994,68,6,2,2,9,2006,244000,1.7,0,20500
2599,73,4,1,2,2,2015,34500,1,0,47900
699,8,4,0,1,0,2020,7300,1.5,0,58300
4159,8,4,2,2,9,2017,99000,1,0,38000
4232,60,4,2,2,6,2012,200000,1.4,0,29900
1978,71,4,2,0,2,2016,75000,1,0,24300
2238,73,4,2,2,7,2020,12000,1.6,0,66390
4492,36,4,2,2,9,2014,86000,1.6,0,27000
4095,42,4,2,1,7,2018,11000,1,0,51900
3219,73,4,2,2,7,2019,38000,1.6,1,52900
1519,29,5,0,2,0,2015,146000,3,1,169890
4642,75,6,0,2,0,2013,95000,2,0,110000
2210,36,4,2,1,9,2021,35000,1,0,45590
2888,8,5,0,2,2,2019,42000,2,0,155000
4353,73,6,0,2,9,2009,140000,2,0,27000
1972,71,4,2,2,8,2012,115000,1.4,0,32990
4141,60,4,0,1,9,2012,48000,1.8,0,49900
2859,68,4,0,2,7,2018,24000,1.8,0,64300
464,42,4,0,2,7,2013,103000,2,0,40000
2414,8,4,2,2,9,2016,115000,1.6,0,16000
4346,73,6,0,2,9,2016,63000,1.4,1,87500
2791,68,6,0,2,9,2006,300000,2,0,13000
52,73,4,2,1,9,2020,42995,1,0,61800
4095,42,4,2,2,0,2019,38000,1,0,54990
2952,30,3,2,2,9,1998,134000,1.9,0,20000
1288,75,6,0,2,1,2012,115000,2,0,103000
1028,73,4,0,2,0,2013,137,2,0,64500
3535,22,4,2,1,9,2019,37644,1.5,0,51990
22,42,6,0,2,7,2012,88000,2,0,38600
844,65,6,0,2,9,2017,90000,2,0,55890
3452,60,6,2,2,6,1975,99999,2,0,29990
4453,71,4,2,1,0,2021,2000,1.3,0,95000
4088,60,4,2,2,0,2018,83300,1.4,0,50900
1985,71,4,0,1,0,2019,62400,1.8,0,98900
3466,73,4,2,2,7,2013,119000,1.6,0,34990
3276,60,4,2,2,5,2019,40000,1,0,45900
1931,68,4,0,1,2,2015,100000,1.5,0,60900
1354,29,4,0,2,5,2019,33000,1.8,0,90000
951,42,5,2,2,0,2010,88000,2,0,74900
2714,7,6,0,2,7,2010,114000,2,0,10000
4159,8,4,2,1,7,2018,29054,1,0,45900
387,60,4,2,2,0,2018,78000,1.4,0,49900
3325,22,4,0,2,5,2017,45000,2,0,133000
1978,71,4,2,2,6,2012,99000,1,0,23900
2118,42,4,0,1,0,2019,56996,1.6,0,83490
4116,73,4,2,2,7,2008,163000,1.6,0,22000
1076,36,4,2,2,5,2016,163000,1.6,0,32500
2774,73,4,2,2,7,2018,24000,1.6,0,48500
223,60,4,2,2,9,2016,40622,1,0,32000
132,60,4,0,1,6,2020,35965,1,0,79999
4664,68,4,2,2,5,2013,67000,1.4,0,41990
4003,73,4,2,2,0,2020,50576,1,0,52490
1856,73,4,2,0,7,2010,185000,1,0,18000
1050,71,4,2,0,7,2008,153000,1,0,15700
756,60,6,0,1,0,2018,63850,2,0,109990
3807,71,4,2,2,2,2014,135000,1.6,0,32500
713,42,4,2,0,0,2019,91072,1,0,48790
1267,40,4,2,2,7,2012,80542,1.4,0,23900
2437,36,4,2,2,0,2018,98300,1,0,35890
2470,29,4,0,2,0,2019,35000,1.8,0,78900
2444,60,6,2,2,9,2005,10000,1,0,8000
2592,60,6,2,0,5,1995,126000,1,0,10000
357,8,4,0,2,5,2019,38000,1.5,0,59000
2711,42,6,0,2,7,2017,59800,1.6,0,89900
3431,71,4,2,2,2,2021,5,1,0,47900
3779,22,4,0,1,2,2019,30500,1.5,0,80990
460,71,4,2,2,0,2014,165000,1.8,0,47990
1646,73,4,0,1,5,2020,18003,1.4,0,116000
2129,74,6,0,2,7,2010,85000,2,0,46900
2077,60,4,2,2,9,2009,147085,1.4,0,20900
2077,60,4,2,2,2,2011,116000,1.4,0,22990
3072,68,6,0,2,9,2011,150000,2,0,47999
4593,36,4,2,1,9,2017,76000,1.6,0,42900
3415,73,4,2,2,7,2010,130900,1.6,0,24500
4088,60,4,0,1,9,2019,37000,1.4,0,48900
3341,22,6,0,2,9,2000,235200,1.8,0,13500
1684,60,4,0,2,9,2009,299000,2,0,24500
2395,35,4,2,2,0,2015,80000,1.5,0,38500
2431,60,6,2,2,8,1994,140000,2,0,13100
3424,42,4,2,1,0,2017,51000,1,0,47900
2222,42,4,0,2,7,2019,37000,2,0,97500
2592,60,6,2,0,2,1997,190000,1,0,10500
3904,74,6,0,1,0,2018,19000,2,1,265000
3775,30,4,0,1,9,2016,68500,1.4,0,97000
2992,8,4,2,1,7,2020,57366,1,0,48990
3148,42,4,2,2,5,2015,100977,1,0,40000
243,42,6,0,1,9,2011,96000,2,0,47000
1977,71,4,2,2,9,2008,2100000,1.4,0,22000
585,8,6,2,2,9,2007,100000,1,0,10500
459,68,6,0,1,7,2011,164400,2,0,49500
1978,71,4,2,2,9,2010,220000,1,0,19000
22,42,4,0,2,5,2016,79000,2,0,55000
1299,71,4,2,2,7,2015,55900,1,0,31900
3182,32,6,0,1,5,2013,78000,4,1,185000
1281,60,6,2,0,1,1986,72,1.8,0,23500
2120,74,6,0,2,7,2014,85000,3,1,169900
2605,60,4,2,2,7,2011,127,1.4,0,24900
3193,36,4,2,0,3,2012,75000,1.6,0,25900
2651,30,6,0,1,6,2017,35000,2,0,224900
4057,73,6,2,0,9,1996,200000,1.6,0,6500
3015,60,4,2,2,7,2011,126531,1.4,0,24900
1221,8,4,2,2,5,2011,132000,1.6,0,28900
4011,29,4,0,1,2,2016,40000,1.8,0,68900
795,30,6,0,1,5,2017,36000,2,0,299000
2554,22,4,0,1,9,2020,13000,1.5,0,81900
3244,35,4,2,2,5,2009,210000,1.6,0,7900
758,8,4,2,2,7,2012,115000,2,0,36500
2416,60,4,0,1,0,2019,22883,1.4,0,93900
1533,60,4,2,2,5,2020,36000,1.4,0,65000
2034,22,4,0,1,9,2018,28000,1.5,0,58900
903,71,5,2,2,0,2011,330,2,0,71000
1007,60,4,2,2,0,2018,70000,1,0,37990
4462,60,6,2,0,7,1983,70000,2,0,17000
3354,71,4,2,2,5,2014,93500,1.6,0,38990
1491,60,3,2,0,7,2002,205000,1,0,14000
1494,12,4,0,1,9,2020,8100,1.6,0,68000
944,71,4,2,2,2,2010,160000,1.8,0,28300
3963,25,4,0,1,7,2015,103000,2,0,74990
1193,71,4,2,1,5,2019,71000,1,0,51000
4100,60,6,2,2,1,1996,165000,2,0,15900
3962,8,4,2,2,7,2009,106000,2,0,29500
749,73,4,2,0,0,2009,103000,1.4,0,29990
3622,60,4,0,1,7,2018,57000,1.4,0,60900
2979,36,4,2,0,9,2011,149950,1,0,15800
1950,73,4,0,2,9,2020,13800,1,0,108900
134,73,4,1,2,9,2011,140000,1.6,0,33900
1944,71,4,2,1,0,2018,100000,1,0,37990
1773,8,4,2,0,7,2014,130000,1.6,0,28900
1222,71,4,2,2,9,2011,168000,1.4,0,28900
2167,36,4,2,2,5,2010,1004000,2,0,20500
188,25,4,0,1,8,2012,109,2,0,59000
3359,60,6,2,0,1,2000,300,1,0,7000
3194,68,4,0,1,2,2016,101000,1.8,0,78500
2451,22,4,0,2,9,2017,65464,2,0,86000
2384,8,4,2,2,9,2010,10,1,0,20900
2239,71,4,2,2,9,2010,54000,1,0,25900
3345,60,4,0,2,2,2018,472107,1.4,0,86490
1699,36,5,2,2,0,2012,150000,2,0,99900
1059,12,4,2,1,0,2020,32352,1.6,0,57000
666,42,4,2,1,9,2020,16000,1,0,56500
964,68,4,0,1,6,2015,82000,1.5,0,49999
2293,12,4,2,2,0,2019,57000,1,0,44900
2178,73,6,0,2,7,2008,165000,2,0,29500
631,12,4,2,2,2,2013,158000,1.6,0,28500
109,30,6,0,2,7,2008,130000,2,1,34900
402,60,6,2,2,5,1997,138000,4,0,22000
2466,42,6,0,1,9,2013,110000,1.6,0,52000
968,42,6,0,1,9,2013,122000,1.8,0,49700
3345,60,4,0,1,7,2019,29328,1.4,0,99900
2517,73,4,0,1,7,2020,31000,1,0,88900
3219,73,4,2,1,0,2020,6100,1.6,0,63000
4095,42,4,2,2,8,2017,61000,1,0,41000
3753,60,6,2,0,5,1996,205000,1.6,0,7500
2104,36,4,2,1,0,2021,48000,1,0,50990
2692,71,5,2,2,5,2016,19000,2,0,130000
1653,36,4,2,0,4,2018,14248,1,0,29500
3985,36,4,2,2,6,2017,140,1.6,0,38900
2225,8,4,2,2,9,2012,110000,1.6,0,29990
3756,12,4,2,1,5,2013,105000,1,0,25600
1973,73,6,2,2,7,2001,115084,1,0,9000
526,9,6,0,2,7,2008,100000,2,0,32000
4574,30,6,2,2,7,2006,100000,1.6,0,23000
2029,57,6,0,2,7,2009,155000,1.8,0,47000
1424,42,6,0,1,7,2011,135000,2,0,32990
4204,8,4,2,1,7,2016,56000,1.5,0,40990
2692,71,5,2,2,5,2010,174000,2,0,55000
4435,73,6,2,2,5,2002,233000,1,0,7000
3466,73,4,2,2,0,2013,121000,1.6,0,31900
22,42,6,0,2,7,2012,130000,2,0,37000
1950,73,4,0,1,7,2020,18000,1,0,99990
1186,73,3,2,0,1,1986,77428,1.8,0,23000
3698,73,4,0,2,9,2014,119000,1.6,0,37000
2112,8,6,2,2,9,2004,211000,1,0,17000
4592,12,6,0,2,9,2007,156000,1.8,0,23300
4159,8,4,2,1,2,2016,65000,1,0,36990
734,36,4,2,2,9,2014,127900,1,0,29900
1727,71,4,2,2,9,2010,128000,1,0,21990
3359,60,6,2,0,6,1999,238000,1,0,9000
3202,42,4,0,1,9,2018,41000,1.6,0,118000
1171,42,6,0,2,0,2015,75000,3,0,110890
2057,71,4,2,2,9,2008,139000,1,0,20490
3131,60,6,0,2,9,2018,44000,2,0,118000
715,71,4,2,0,5,2007,135000,1,0,13000
1535,57,6,0,2,9,2002,145000,1.9,0,13000
1090,22,4,0,2,7,2016,87000,1.8,0,69900
1461,8,4,2,2,9,2014,79000,1,0,26990
713,42,4,2,2,9,2019,33424,1,0,53990
3564,60,4,0,1,0,2014,60000,1.8,0,65000
2051,57,4,0,1,9,2020,5000,1.6,0,196900
2210,36,4,2,1,0,2018,71571,1,0,39000
2150,8,6,2,2,7,2003,160000,1.6,0,12500
4664,68,4,2,1,5,2008,114000,1.4,0,27900
4159,8,4,2,2,0,2019,24000,1,0,46900
3072,68,6,0,1,9,2010,196,2,0,41000
3623,60,4,2,2,7,2009,133418,1.4,0,21990
4145,57,6,0,2,1,1984,99000,2,0,83000
1910,73,6,0,1,7,2011,105800,2,1,42000
2494,73,6,2,0,3,1975,85657,1.3,0,6800
1974,63,5,2,2,0,2017,140,2,0,135000
1420,36,4,2,2,9,2013,88000,1.6,0,23900
4253,76,6,0,2,9,2010,79000,2,0,42900
4077,68,6,0,2,7,2000,205000,1.6,0,16500
3537,36,4,2,2,9,2010,15900,1.6,0,15900
3946,8,4,2,1,2,2020,46879,1,0,46259
428,60,3,2,0,6,1988,1864464,2,0,4800
3115,60,4,2,2,0,2016,121000,1,0,35000
716,35,4,2,2,5,2006,90000,1.6,0,7500
3208,71,4,2,0,9,2011,165250,1,0,15500
951,42,5,2,2,0,2014,250449,2,0,68500
1004,71,4,2,2,7,2013,10700,1,0,27900
951,42,5,2,2,0,2020,24000,2,0,85500
4682,42,4,2,2,2,2014,133774,1.6,0,33900
603,8,6,2,0,4,1996,97000,1.3,0,11300
3258,73,4,2,2,7,2012,170000,1,0,28900
1424,42,6,0,1,7,2007,58000,2,0,33000
1057,42,4,2,1,9,2019,60500,1,0,52000
1301,73,4,2,2,0,2016,100000,1,0,35900
4563,42,4,0,1,9,2017,76000,1.6,0,57990
3164,73,4,2,2,0,2014,107000,1,0,31900
1424,42,6,0,1,7,2012,172000,2,0,35000
4052,73,4,2,2,2,2012,77765,1.6,0,30500
699,8,4,0,1,0,2020,15773,1.5,0,57500
1953,60,4,2,2,7,2009,100000,2,0,24000
2749,71,4,2,2,9,2008,199999,1.4,0,18000
2470,29,4,0,2,7,2017,63619,1.8,0,59120
2620,71,4,2,2,5,2010,126000,1.4,0,26000
4022,73,4,2,0,1,1998,150000,1.6,0,19900
3516,8,4,2,2,7,2012,116000,1,0,19000
2662,40,4,2,2,9,2012,75000,1.6,0,34900
338,73,3,2,0,7,2005,246000,1,0,10000
1899,8,4,2,2,2,2008,135,1.6,0,24000
1973,73,4,2,2,0,2014,97675,1,0,30000
3190,25,4,2,1,7,2011,116000,1.6,0,27000
3178,36,4,0,2,9,2012,78500,1.6,0,29900
77,11,2,2,1,7,2017,189300,1.5,0,42000
1700,8,4,2,2,5,2008,126000,1.6,0,18500
1354,29,4,0,1,0,2016,48000,1.8,0,72500
4247,71,4,2,2,7,2019,36244,1.8,0,72000
1678,12,4,2,2,9,2013,133000,1.6,0,35900
2605,60,4,2,2,9,2011,109000,1.4,0,22900
2792,35,4,2,2,7,2008,106000,1.4,0,14900
105,12,4,0,1,0,2018,28500,1.6,0,60990
2280,65,6,0,2,5,2016,32980,2,0,76980
4163,71,4,2,1,9,2018,55575,1.8,0,53890
4269,60,4,2,0,2,2011,141000,1,0,16500
2385,36,4,2,2,5,2012,116000,1.6,0,32900
1263,60,6,2,2,5,2001,175000,1,0,11800
1523,25,4,2,2,5,2012,122333,1,0,29900
1005,12,4,0,1,9,2008,45352,1.6,0,57900
130,75,6,0,2,0,2016,45000,2,0,143900
3762,8,6,2,0,8,1990,160000,1.6,0,12900
2694,40,4,2,1,0,2016,45700,1.5,0,48900
2470,29,4,0,1,2,2019,17500,1.8,0,84900
1850,36,4,2,2,7,2019,36000,1.6,0,67000
4527,8,4,2,1,0,2020,27000,1,0,51900
4016,71,6,2,2,6,1999,2000,2,0,3500
3170,12,4,0,2,5,2019,36000,1.6,0,74900
983,60,4,2,2,7,2013,69371,1.4,0,22500
2840,73,4,2,2,0,2016,64000,1,0,46800
2998,60,6,0,2,6,2011,90000,2,0,35990
1274,71,4,2,2,0,2010,145000,1.8,0,22900
3741,36,4,2,2,9,2013,88360,1.6,0,44980
431,35,4,2,2,7,2011,129000,1.4,0,19500
1668,73,4,2,2,2,2009,134000,1.6,0,26900
2844,8,4,0,2,7,2014,118000,2,0,46900
4372,71,4,2,0,9,2008,150000,1,0,13000
1910,73,6,0,2,9,2011,103656,2,0,52900
1407,60,4,2,2,2,2009,128000,1,0,19500
1585,36,4,0,2,0,2020,26324,1.6,0,76290
1491,60,6,2,0,6,2001,220342,1,0,4200
4509,60,6,0,2,7,2010,79516,3,1,38500
1221,8,4,2,2,9,2013,120279,1.6,0,28900
2749,71,4,2,2,9,2006,201000,1.4,0,15000
4685,12,5,2,2,9,2010,97000,2,0,64000
3321,8,6,2,2,9,2000,180000,1,0,4000
2437,36,4,2,2,0,2017,92000,1,0,39900
3199,36,4,2,2,2,2009,1,1,0,17900
4677,60,4,2,2,7,2004,22222222,1.8,0,12000
1517,60,6,0,2,7,1991,33000,4,0,115000
2314,60,4,2,2,9,2007,198000,1,0,17500
1757,73,4,2,2,0,2012,194000,1.6,0,23500
3867,73,6,2,2,6,2003,116000,1.6,0,15900
1753,8,6,2,2,7,1997,1000,2,0,18000
4087,73,4,2,2,2,2006,120000,1,0,16990
3258,73,4,2,2,5,2010,123100,1,0,23200
4664,68,4,2,2,7,2009,64278,1.4,0,35900
3440,60,4,2,2,7,2014,77000,2,0,88900
2930,60,2,2,2,9,2003,173000,1.6,0,17999
1597,71,6,2,0,0,2005,131000,1,0,7500
4597,71,4,2,2,9,2005,190000,1.3,0,17000
3258,73,4,2,2,7,2011,34000,1,0,25000
4232,60,4,2,2,7,2012,94000,1.4,0,34900
1209,60,4,2,2,7,2013,87000,1.4,0,33900
1754,60,4,2,2,9,2008,270000,2,0,20900
1938,68,6,0,1,0,2019,22453,1.5,0,139900
4578,8,4,2,1,7,2017,88000,1,0,35900
2685,13,6,0,1,7,2020,47000,2,0,183900
223,60,4,2,0,7,2008,108000,1,0,16890
564,12,4,2,1,6,2015,44000,1.6,0,38900
3534,68,4,0,2,5,2013,100500,1.5,0,45900
808,8,6,2,2,0,2003,1,1.8,0,9990
436,12,4,2,1,7,2020,6600,1,0,54900
1385,68,4,0,2,9,2015,135000,1.5,0,56900
4204,8,4,2,2,0,2019,54000,1.5,0,47900
124,71,4,2,2,9,2013,126000,1.4,0,29990
1914,73,4,2,2,7,2009,1,1,0,19900
983,60,4,2,2,9,2018,37000,1,0,45990
4494,71,4,1,2,7,2015,76000,1.8,0,44100
2443,36,4,2,2,7,2007,134000,1,0,8000
1171,42,6,0,2,7,2015,107000,3,0,90000
2408,60,4,2,2,0,2015,98000,1,0,27900
60,73,4,2,2,9,2015,111000,1.6,0,55990
2665,60,4,2,2,9,2018,35750,1.4,0,54790
4116,73,4,2,2,9,2007,103227,1.6,0,22900
453,36,5,2,2,9,2012,215000,2,0,70000
2494,73,6,2,0,0,1965,56000,1.6,0,25000
3712,68,4,0,1,0,2014,86000,1.5,0,51890
3023,22,4,0,2,9,2018,29800,2,0,135800
1493,73,4,2,2,0,2017,33000,1.6,0,38000
794,60,4,0,2,7,2006,150000,2,0,23900
3992,71,4,2,2,0,2019,36000,1.4,0,65800
118,73,6,0,2,9,2016,59950,1.4,0,79900
2878,60,3,2,0,5,1981,39694,1.4,0,22890
3992,71,4,2,1,0,2020,71200,1.4,0,69800
3874,65,4,0,2,0,2011,141000,3,0,68000
1877,8,4,2,2,0,2017,117000,1.6,0,51900
3231,8,6,0,2,0,2016,48000,1.6,0,53900
2116,73,6,2,0,1,1996,150000,1.6,0,22900
2225,8,4,2,2,7,2007,134000,1.6,0,21990
734,36,4,2,2,7,2012,56000,1,0,24500
2239,71,4,2,0,5,2006,119500,1,0,15000
2228,42,4,2,2,8,2019,81000,1,0,53990
1994,68,6,2,2,7,2006,100000,1.7,0,20000
2210,36,4,2,1,0,2020,29900,1,0,43920
3342,73,4,2,2,9,2018,105000,1.6,0,43900
2961,71,6,2,0,2,1997,273015,1.5,0,6500
3818,36,4,0,2,5,2019,13188,1.6,0,73990
464,42,4,0,2,9,2016,70000,2,0,53900
2392,9,6,0,2,7,2009,140000,2,0,21900
3334,36,4,2,2,0,2021,32022,1,0,45890
1916,36,4,2,2,2,2010,125000,1.6,0,21900
4287,57,6,0,2,5,2016,62000,2,0,129990
936,73,4,0,1,0,2019,31258,1.4,0,141990
812,71,4,2,2,7,2012,85000,1.8,0,44900
3341,22,4,0,2,7,2009,153000,1.8,0,44000
789,68,6,0,2,5,2004,192,1.4,0,23900
4116,73,4,2,2,7,2008,177000,1.6,0,19990
2134,65,6,0,2,5,2014,1,2,0,56900
1077,8,6,2,2,9,2005,148000,1.6,0,19900
2451,22,4,0,1,9,2020,26000,2,0,124900
4549,71,4,2,2,2,2012,119000,1.8,0,35890
4381,74,4,0,2,2,2010,113961,1.6,0,50000
2637,57,5,2,2,0,2012,130000,4,0,89000
966,71,6,2,0,2,1996,174000,1,0,10500
146,22,6,0,2,9,2000,178000,2,0,25500
80,60,4,0,2,7,2018,20681,1.4,0,57000
2233,42,4,0,2,9,2019,42000,1.6,0,94900
670,73,6,0,2,3,2013,79000,2,0,75990
22,42,6,0,2,7,2011,118000,2,0,36990
3252,60,6,0,2,6,2014,97505,2,0,49900
2189,73,4,2,2,0,2018,59000,1,0,46000
2672,73,4,2,0,9,2009,163,1,0,16000
926,73,4,2,2,0,2015,233115,1,0,29990
2633,60,6,2,0,0,1955,1111,3,0,44999
127,8,4,0,2,5,2020,5200,1.5,0,90000
1757,73,4,2,2,7,2011,152000,1.6,0,30900
2597,71,4,2,2,2,2018,76000,1,0,38900
4535,71,4,2,0,0,2015,112000,1,0,18500
3202,42,6,0,1,5,2019,45990,1.6,0,122500
1272,42,4,2,1,7,2019,47000,1,0,46900
4159,8,4,2,1,0,2015,83000,1,0,36850
3015,60,4,2,2,7,2009,118,1.4,0,22900
1443,71,4,2,2,7,2011,88700,1.8,0,30000
3067,40,4,0,1,7,2015,11200,1.6,0,41500
2050,35,4,2,2,7,2014,154000,1.5,0,25000
2470,29,4,0,2,5,2018,45000,1.8,0,74790
1784,8,4,0,1,2,2018,32500,1,0,47500
3572,71,4,2,2,0,2014,115000,1.4,0,37900
1301,73,4,2,2,0,2015,86000,1,0,31500
129,68,4,0,1,9,2015,91000,1.8,0,58900
1044,8,4,2,2,0,2014,148000,1.6,0,44900
2314,60,4,2,2,9,2007,235000,1,0,15500
1146,29,5,0,1,0,2019,34000,2,0,133900
1198,60,4,2,2,7,2012,90000,1,0,21900
96,8,6,0,2,7,2008,102000,2,0,19900
2815,12,4,0,1,7,2015,93000,2,0,50000
4682,42,4,2,2,5,2017,81603,1.6,0,48900
2842,40,4,0,1,0,2018,43000,1.6,0,42990
3812,40,4,0,1,2,2015,80000,1.6,0,44990
3879,25,4,0,1,0,2014,59635,1,0,38690
983,60,4,2,2,0,2013,63,1,0,34000
4159,8,2,2,1,8,2015,80000,1,0,37900
3733,71,4,2,2,0,2010,292000,1.3,0,29000
1040,60,6,2,2,9,2001,200,1.8,0,8500
964,68,4,0,1,5,2010,141000,1.5,0,35500
3024,71,4,2,2,7,2010,150000,1,0,19900
3115,60,4,2,2,2,2015,55000,1,0,35990
2057,71,4,2,2,9,2015,121000,1,0,29990
1378,45,6,2,2,6,1997,300,1.5,0,6300
2358,8,6,2,2,8,1999,77000,1,0,8000
193,8,6,2,2,9,2006,146000,2,0,38000
3441,22,4,0,1,7,2018,62000,2,0,95900
3304,8,4,0,2,9,2011,111000,2,0,29999
4549,71,4,2,2,0,2012,140000,1.4,0,28000
3775,30,6,0,1,0,2016,48000,1.4,0,119900
1851,71,4,2,2,9,2019,17184,1.4,0,57990
2758,8,6,2,2,3,2004,100,2,0,17900
983,60,4,2,2,9,2016,88000,1,0,40900
1076,36,4,2,2,9,2017,67600,1.6,0,37900
1445,73,6,2,0,6,1995,214000,1.8,0,28000
3574,73,4,2,2,5,2012,105000,1.6,0,28500
3714,8,6,2,0,4,1975,899372,3,0,44000
1004,71,4,2,2,9,2006,190000,1,0,14999
103,57,6,0,2,7,2015,62000,1.6,0,103000
1461,8,4,2,2,9,2014,104000,1,0,25990
3516,8,4,2,2,9,2011,110000,1,0,17500
22,42,2,0,2,7,2009,116000,2,0,32000
2150,8,4,2,2,9,2014,123500,1.6,0,29900
789,68,6,0,1,5,2004,96000,1.4,0,27990
3733,71,4,2,2,0,2013,225000,1.3,0,35800
3811,8,4,0,1,0,2016,82000,1.6,0,42000
3990,4,2,2,2,0,2014,142000,2,0,15000
4310,60,4,2,0,2,2006,215000,1,0,15000
223,60,4,2,2,7,2012,100700,1,0,23990
1575,68,4,0,2,6,2015,108000,2,1,71900
2494,73,6,2,0,1,1983,73200,1.6,0,20000
1286,29,5,0,2,0,2021,7000,2,0,184499
926,73,4,2,2,0,2019,77100,1,0,44900
1253,35,4,2,1,9,2018,54000,1.6,0,57900
1334,73,4,0,2,7,2012,101589,2,0,47490
4403,74,4,0,2,0,2015,102000,2,0,92500
2681,60,6,2,0,2,2005,1,1,0,13900
402,60,6,2,2,6,1997,155000,4,0,14500
3963,25,4,0,1,7,2018,45000,2,0,106000
1077,8,4,2,2,5,2007,140000,1.6,0,25990
913,71,4,2,1,0,2019,44700,1,0,47800
990,22,4,0,2,7,2008,41000,1.8,1,40000
4220,65,4,2,2,5,2013,142900,2,0,47900
1504,36,5,2,2,9,2013,190000,2,0,82000
2527,8,4,0,2,7,2011,115000,2,0,34500
2225,8,4,2,2,9,2009,124000,1.6,0,23490
3199,36,4,2,0,2,2009,147791,1,0,16900
3230,71,5,2,2,0,2011,250000,2,0,59999
1054,36,6,0,2,7,2002,189447,2,0,10900
466,12,4,2,1,5,2017,133000,1,0,41000
1906,68,6,0,2,5,2003,117000,1.7,0,19500
1682,71,4,2,2,5,2014,93679,1,0,25900
2469,71,4,2,2,0,2012,199000,1.4,0,31000
2349,60,4,2,0,2,2013,88,1.4,0,28000
3032,68,4,2,2,7,2011,127000,1.4,0,35900
789,68,4,0,2,7,2014,112000,1.4,0,49990
3199,36,4,2,2,9,2010,145000,1,0,21990
2586,71,4,2,2,6,2008,178959,1.4,0,21900
3759,42,6,0,2,9,2009,93000,3,0,34900
1468,8,4,2,1,7,2013,61000,1.6,0,46700
789,68,6,0,2,9,2008,145000,1.4,0,27900
3321,8,6,2,0,9,2000,160,1,0,7990
3733,71,4,2,0,0,2013,123500,1.3,0,32300
2629,73,4,2,2,7,2009,121000,1.6,0,23850
4087,73,4,2,2,7,2007,131000,1,0,19500
3489,40,4,0,1,5,2015,78000,1.6,0,41900
992,60,4,0,1,6,2021,1000,1.2,0,129900
3751,65,5,2,2,0,2018,164,3,0,129900
601,73,4,2,2,9,2005,180000,1.6,0,16000
936,73,4,0,1,5,2020,31200,1.4,0,159990
2705,8,4,0,2,9,2010,138000,2,0,30900
2285,73,6,0,2,9,2015,45000,1.4,1,76990
2859,68,4,0,1,2,2017,52000,1.8,0,95000
3099,36,6,2,2,5,2006,138000,1,0,12800
3194,68,4,0,2,5,2018,35000,1.8,0,98900
4492,36,4,2,2,2,2013,144000,1.6,0,27000
3345,60,4,0,1,0,2019,22873,2,0,93990
2437,36,4,2,2,0,2018,81300,1,0,35800
1371,60,4,2,1,0,2019,15500,1,0,51500
1266,60,4,0,2,5,2014,65000,1.8,0,42100
186,60,4,2,1,0,2020,48000,1,0,48990
4575,73,4,0,1,0,2019,14000,1.4,0,101990
3458,8,5,2,2,9,2001,366000,4,0,84990
3400,25,6,2,2,2,2010,83000,1.6,0,31990
2721,60,4,2,2,0,2015,62400,1.4,0,37500
1189,36,4,2,2,9,2019,60000,1,0,41990
1076,36,4,2,2,9,2015,78250,1.6,0,36990
1007,60,4,2,1,0,2018,91380,1,0,43490
3072,68,6,0,2,7,2009,91000,2,0,42990
1754,60,4,2,2,7,2009,237000,2,0,25500
2321,8,4,0,1,9,2016,75000,2,1,65990
598,68,4,0,2,7,2011,91000,1.8,0,49990
1349,7,6,0,2,0,2014,71000,3,0,54000
3219,73,4,2,2,0,2018,45,1.6,0,47600
1897,71,4,2,2,0,2019,43000,1.4,0,62900
485,60,4,0,1,7,2020,62024,1.4,0,96700
243,42,4,0,1,9,2012,102000,2,0,63900
3239,27,4,2,2,7,2020,39000,1.5,0,65990
1046,10,6,2,0,8,1965,1,1,0,18000
1575,68,4,0,1,6,2015,102000,2,0,71999
22,42,6,0,2,9,2012,85000,2,0,42900
1931,68,4,0,1,5,2017,37800,1.5,0,77990
4289,60,4,2,2,9,2009,112000,1,0,17000
2071,12,4,2,1,0,2018,85840,1.6,0,49900
1523,25,4,2,1,7,2012,80000,1,0,30990
3072,68,6,0,2,9,2008,260000,2,0,38990
1209,60,4,2,2,6,2011,160000,1.4,0,27900
4403,74,4,0,2,0,2019,18000,2,0,194000
2150,8,4,2,2,9,2009,70900,1.6,0,22900
4095,42,4,2,2,0,2018,42500,1,0,48000
1227,71,4,2,2,2,2013,95146,1.4,0,30800
713,42,4,2,0,9,2019,55200,1,0,48990
571,11,6,2,2,7,2012,190000,1.4,0,19600
2186,40,4,0,1,0,2014,60000,1.6,0,39000
4133,36,4,0,2,1,2016,86000,2,0,63900
